SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,CurrencyKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,CarrierTrackingNumber,CustomerPONumber,RevisionNumber
SO53684,3,11142,214,20190802,20190812,20190809,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53685,1,22743,528,20190802,20190812,20190809,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53685,2,22743,536,20190802,20190812,20190809,1,100,1,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO53685,3,22743,485,20190802,20190812,20190809,1,100,1,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53685,4,22743,225,20190802,20190812,20190809,1,100,1,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO53686,1,14632,478,20190802,20190812,20190809,1,19,6,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO53687,1,18812,474,20190802,20190812,20190809,1,19,6,1,69,99,69,99,,0000,0,26,1763,26,1763,69
SO53688,1,28239,528,20190802,20190812,20190809,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53688,2,28239,480,20190802,20190812,20190809,2,19,6,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53689,1,20694,528,20190802,20190812,20190809,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53689,2,20694,485,20190802,20190812,20190809,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53689,3,20694,483,20190802,20190812,20190809,1,19,6,1,120,120,,0000,0,44,88,44,88,120,9,6
SO53690,1,14993,528,20190802,20190812,20190809,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53690,2,14993,537,20190802,20190812,20190809,1,98,10,1,35,35,,0000,0,13,09,13,09,35,2,8
SO53690,3,14993,214,20190802,20190812,20190809,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53691,1,13302,485,20190802,20190812,20190809,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53691,2,13302,214,20190802,20190812,20190809,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53692,1,12505,540,20190802,20190812,20190809,1,98,10,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO53692,2,12505,529,20190802,20190812,20190809,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53693,1,22317,225,20190802,20190812,20190809,1,100,8,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO53693,2,22317,477,20190802,20190812,20190809,1,100,8,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53694,1,11551,490,20190802,20190812,20190809,1,100,7,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO53695,1,26411,529,20190802,20190812,20190809,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53695,2,26411,487,20190802,20190812,20190809,1,98,10,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO53696,1,15450,535,20190802,20190812,20190809,1,100,7,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO53696,2,15450,528,20190802,20190812,20190809,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53696,3,15450,480,20190802,20190812,20190809,2,100,7,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53697,1,16320,539,20190802,20190812,20190809,1,100,7,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO53697,2,16320,467,20190802,20190812,20190809,1,100,7,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO53698,1,18624,536,20190802,20190812,20190809,1,100,7,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO53699,1,26909,530,20190802,20190812,20190809,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53699,2,26909,541,20190802,20190812,20190809,1,100,7,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO53699,3,26909,225,20190802,20190812,20190809,1,100,7,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO53699,4,26909,214,20190802,20190812,20190809,1,100,7,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53700,1,12066,537,20190802,20190812,20190809,1,100,4,1,35,35,,0000,0,13,09,13,09,35,2,8
SO53701,1,11864,528,20190802,20190812,20190809,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53701,2,11864,537,20190802,20190812,20190809,1,100,1,1,35,35,,0000,0,13,09,13,09,35,2,8
SO53702,1,14736,485,20190802,20190812,20190809,1,100,1,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53702,2,14736,471,20190802,20190812,20190809,1,100,1,1,63,5,63,5,,0000,0,23,749,23,749,63
SO53703,1,16771,485,20190802,20190812,20190809,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53704,1,16096,485,20190802,20190812,20190809,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53704,2,16096,234,20190802,20190812,20190809,1,19,6,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO53704,3,16096,482,20190802,20190812,20190809,1,19,6,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO53705,1,16897,580,20190802,20190812,20190809,1,100,4,1,1700,99,1700,99,,0000,0,1082,51,1082,51,1700
SO53705,2,16897,490,20190802,20190812,20190809,1,100,4,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO53705,3,16897,225,20190802,20190812,20190809,1,100,4,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO53706,1,13917,588,20190802,20190812,20190809,2,100,4,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO53706,2,13917,536,20190802,20190812,20190809,1,100,4,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO53706,3,13917,528,20190802,20190812,20190809,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53706,4,13917,217,20190802,20190812,20190809,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53707,1,12164,359,20190802,20190812,20190809,1,100,4,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO53707,2,12164,537,20190802,20190812,20190809,1,100,4,1,35,35,,0000,0,13,09,13,09,35,2,8
SO53708,1,11538,363,20190802,20190812,20190809,2,100,4,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO53708,2,11538,485,20190802,20190812,20190809,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53709,1,28948,561,20190802,20190812,20190809,1,6,9,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO53709,2,28948,214,20190802,20190812,20190809,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53710,1,18735,378,20190802,20190812,20190809,1,6,9,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO53711,1,16654,586,20190802,20190812,20190809,1,19,6,1,742,35,742,35,,0000,0,461,4448,461,4448,742
SO53711,2,16654,225,20190802,20190812,20190809,1,19,6,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO53712,1,11462,355,20190802,20190812,20190809,1,6,9,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO53712,2,11462,480,20190802,20190812,20190809,1,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53713,1,11894,355,20190802,20190812,20190809,1,6,9,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO53713,2,11894,537,20190802,20190812,20190809,1,6,9,1,35,35,,0000,0,13,09,13,09,35,2,8
SO53713,3,11894,528,20190802,20190812,20190809,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53713,4,11894,222,20190802,20190812,20190809,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53714,1,16360,604,20190802,20190812,20190809,1,100,1,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO53714,2,16360,479,20190802,20190812,20190809,1,100,1,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO53714,3,16360,477,20190802,20190812,20190809,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53715,1,21810,604,20190802,20190812,20190809,1,100,4,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO53715,2,21810,479,20190802,20190812,20190809,1,100,4,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO53715,3,21810,477,20190802,20190812,20190809,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53715,4,21810,225,20190802,20190812,20190809,1,100,4,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO53716,1,22346,604,20190802,20190812,20190809,1,100,4,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO53716,2,22346,222,20190802,20190812,20190809,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53717,1,21756,604,20190802,20190812,20190809,1,100,4,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO53717,2,21756,479,20190802,20190812,20190809,1,100,4,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO53717,3,21756,477,20190802,20190812,20190809,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53718,1,19683,384,20190802,20190812,20190809,2,100,1,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO53718,2,19683,479,20190802,20190812,20190809,1,100,1,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO53718,3,19683,225,20190802,20190812,20190809,1,100,1,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO53718,4,19683,477,20190802,20190812,20190809,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53719,1,22481,605,20190802,20190812,20190809,1,100,8,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO53719,2,22481,463,20190802,20190812,20190809,1,100,8,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO53720,1,18489,376,20190803,20190813,20190810,1,6,9,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO53720,2,18489,217,20190803,20190813,20190810,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53720,3,18489,463,20190803,20190813,20190810,1,6,9,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO53721,1,11568,353,20190803,20190813,20190810,2,98,10,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO53722,1,17077,539,20190803,20190813,20190810,1,6,9,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO53722,2,17077,529,20190803,20190813,20190810,1,6,9,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53722,3,17077,217,20190803,20190813,20190810,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53722,4,17077,463,20190803,20190813,20190810,1,6,9,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO53723,1,15465,536,20190803,20190813,20190810,1,6,9,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO53724,1,21961,528,20190803,20190813,20190810,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53724,2,21961,537,20190803,20190813,20190810,1,6,9,1,35,35,,0000,0,13,09,13,09,35,2,8
SO53724,3,21961,480,20190803,20190813,20190810,1,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53725,1,26139,538,20190803,20190813,20190810,1,6,9,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO53725,2,26139,529,20190803,20190813,20190810,1,6,9,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53725,3,26139,482,20190803,20190813,20190810,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO53726,1,27720,530,20190803,20190813,20190810,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53726,2,27720,222,20190803,20190813,20190810,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53727,1,21375,528,20190803,20190813,20190810,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53727,2,21375,214,20190803,20190813,20190810,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53728,1,28216,530,20190803,20190813,20190810,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53728,2,28216,480,20190803,20190813,20190810,2,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53729,1,21093,583,20190803,20190813,20190810,1,98,10,1,1700,99,1700,99,,0000,0,1082,51,1082,51,1700
SO53729,2,21093,529,20190803,20190813,20190810,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53729,3,21093,539,20190803,20190813,20190810,1,98,10,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO53729,4,21093,480,20190803,20190813,20190810,1,98,10,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53730,1,19479,374,20190803,20190813,20190810,2,98,10,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO53731,1,26722,541,20190803,20190813,20190810,1,100,4,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO53731,2,26722,530,20190803,20190813,20190810,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53732,1,28082,538,20190803,20190813,20190810,1,100,1,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO53732,2,28082,529,20190803,20190813,20190810,1,100,1,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53732,3,28082,217,20190803,20190813,20190810,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53733,1,27995,530,20190803,20190813,20190810,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53734,1,24397,529,20190803,20190813,20190810,1,100,4,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53734,2,24397,540,20190803,20190813,20190810,1,100,4,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO53734,3,24397,480,20190803,20190813,20190810,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53735,1,23735,536,20190803,20190813,20190810,1,100,1,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO53735,2,23735,528,20190803,20190813,20190810,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53736,1,26010,535,20190803,20190813,20190810,1,100,1,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO53737,1,22549,536,20190803,20190813,20190810,1,100,1,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO53737,2,22549,477,20190803,20190813,20190810,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53738,1,23115,536,20190803,20190813,20190810,1,100,4,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO53738,2,23115,477,20190803,20190813,20190810,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53739,1,14455,478,20190803,20190813,20190810,1,19,6,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO53739,2,14455,477,20190803,20190813,20190810,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53739,3,14455,481,20190803,20190813,20190810,1,19,6,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO53740,1,23049,536,20190803,20190813,20190810,1,100,1,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO53740,2,23049,528,20190803,20190813,20190810,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53741,1,24771,477,20190803,20190813,20190810,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53741,2,24771,487,20190803,20190813,20190810,1,19,6,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO53742,1,15420,528,20190803,20190813,20190810,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53743,1,13935,485,20190803,20190813,20190810,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53743,2,13935,214,20190803,20190813,20190810,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53744,1,15105,474,20190803,20190813,20190810,1,100,8,1,69,99,69,99,,0000,0,26,1763,26,1763,69
SO53744,2,15105,231,20190803,20190813,20190810,1,100,8,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO53745,1,15065,485,20190803,20190813,20190810,1,100,8,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53745,2,15065,480,20190803,20190813,20190810,1,100,8,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53746,1,14246,485,20190803,20190813,20190810,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53746,2,14246,234,20190803,20190813,20190810,1,100,4,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO53747,1,16597,537,20190803,20190813,20190810,1,100,8,1,35,35,,0000,0,13,09,13,09,35,2,8
SO53747,2,16597,528,20190803,20190813,20190810,1,100,8,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53747,3,16597,473,20190803,20190813,20190810,1,100,8,1,63,5,63,5,,0000,0,23,749,23,749,63
SO53748,1,14809,225,20190803,20190813,20190810,1,98,10,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO53748,2,14809,475,20190803,20190813,20190810,1,98,10,1,69,99,69,99,,0000,0,26,1763,26,1763,69
SO53749,1,26407,529,20190803,20190813,20190810,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53749,2,26407,480,20190803,20190813,20190810,2,98,10,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53749,3,26407,483,20190803,20190813,20190810,1,98,10,1,120,120,,0000,0,44,88,44,88,120,9,6
SO53750,1,12540,529,20190803,20190813,20190810,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53750,2,12540,538,20190803,20190813,20190810,1,98,10,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO53751,1,25691,538,20190803,20190813,20190810,1,100,8,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO53751,2,25691,529,20190803,20190813,20190810,1,100,8,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53751,3,25691,480,20190803,20190813,20190810,1,100,8,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53752,1,28919,530,20190803,20190813,20190810,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53753,1,11173,537,20190803,20190813,20190810,1,100,1,1,35,35,,0000,0,13,09,13,09,35,2,8
SO53754,1,13437,485,20190803,20190813,20190810,1,100,1,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53754,2,13437,234,20190803,20190813,20190810,1,100,1,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO53754,3,13437,481,20190803,20190813,20190810,1,100,1,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO53755,1,21741,596,20190803,20190813,20190810,1,19,6,1,539,99,539,99,,0000,0,294,5797,294,5797,539
SO53755,2,21741,225,20190803,20190813,20190810,1,19,6,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO53756,1,19110,599,20190803,20190813,20190810,1,100,4,1,539,99,539,99,,0000,0,294,5797,294,5797,539
SO53756,2,19110,528,20190803,20190813,20190810,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53756,3,19110,535,20190803,20190813,20190810,1,100,4,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO53756,4,19110,222,20190803,20190813,20190810,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53757,1,16237,374,20190803,20190813,20190810,1,100,1,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO53757,2,16237,529,20190803,20190813,20190810,1,100,1,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53757,3,16237,540,20190803,20190813,20190810,1,100,1,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO53757,4,16237,222,20190803,20190813,20190810,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53758,1,13915,590,20190803,20190813,20190810,1,100,4,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO53758,2,13915,475,20190803,20190813,20190810,1,100,4,1,69,99,69,99,,0000,0,26,1763,26,1763,69
SO53758,3,13915,467,20190803,20190813,20190810,1,100,4,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO53759,1,12178,353,20190803,20190813,20190810,1,100,1,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO53759,2,12178,222,20190803,20190813,20190810,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53760,1,12142,361,20190803,20190813,20190810,1,100,1,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO53760,2,12142,485,20190803,20190813,20190810,1,100,1,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53760,3,12142,477,20190803,20190813,20190810,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53760,4,12142,478,20190803,20190813,20190810,1,100,1,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO53760,5,12142,222,20190803,20190813,20190810,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53761,1,12114,361,20190803,20190813,20190810,1,19,6,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO53761,2,12114,485,20190803,20190813,20190810,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53761,3,12114,481,20190803,20190813,20190810,1,19,6,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO53762,1,12083,363,20190803,20190813,20190810,1,100,1,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO53762,2,12083,483,20190803,20190813,20190810,1,100,1,1,120,120,,0000,0,44,88,44,88,120,9,6
SO53763,1,26225,571,20190803,20190813,20190810,13,100,7,1,742,35,742,35,,0000,0,461,4448,461,4448,742
SO53764,1,27791,586,20190803,20190813,20190810,1,100,8,1,742,35,742,35,,0000,0,461,4448,461,4448,742
SO53764,2,27791,217,20190803,20190813,20190810,1,100,8,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53765,1,11008,561,20190803,20190813,20190810,1,6,9,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO53765,2,11008,214,20190803,20190813,20190810,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53766,1,18716,372,20190803,20190813,20190810,1,6,9,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO53767,1,28840,569,20190803,20190813,20190810,1,100,4,1,742,35,742,35,,0000,0,461,4448,461,4448,742
SO53767,2,28840,491,20190803,20190813,20190810,1,100,4,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO53767,3,28840,467,20190803,20190813,20190810,1,100,4,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO53768,1,11754,353,20190803,20190813,20190810,2,6,9,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO53769,1,11917,363,20190803,20190813,20190810,1,6,9,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO53769,2,11917,537,20190803,20190813,20190810,1,6,9,1,35,35,,0000,0,13,09,13,09,35,2,8
SO53769,3,11917,528,20190803,20190813,20190810,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53769,4,11917,480,20190803,20190813,20190810,1,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53770,1,29277,574,20190803,20190813,20190810,1,19,6,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO53770,2,29277,214,20190803,20190813,20190810,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53771,1,21310,386,20190803,20190813,20190810,1,100,4,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO53772,1,18486,378,20190804,20190814,20190811,1,6,9,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO53773,1,23523,388,20190804,20190814,20190811,1,6,9,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO53773,2,23523,217,20190804,20190814,20190811,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO53774,1,14858,529,20190804,20190814,20190811,1,6,9,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53774,2,14858,539,20190804,20190814,20190811,1,6,9,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO53774,3,14858,486,20190804,20190814,20190811,1,6,9,1,159,159,,0000,0,59,466,59,466,159,12,72
SO53775,1,22947,485,20190804,20190814,20190811,1,6,9,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO53775,2,22947,490,20190804,20190814,20190811,1,6,9,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO53776,1,26424,538,20190804,20190814,20190811,1,6,9,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO53776,2,26424,529,20190804,20190814,20190811,1,6,9,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53776,3,26424,488,20190804,20190814,20190811,1,6,9,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO53777,1,24895,528,20190804,20190814,20190811,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53778,1,22917,477,20190804,20190814,20190811,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53779,1,25244,528,20190804,20190814,20190811,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53779,2,25244,225,20190804,20190814,20190811,1,6,9,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO53779,3,25244,484,20190804,20190814,20190811,1,6,9,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO53780,1,28939,478,20190804,20190814,20190811,1,6,9,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO53780,2,28939,477,20190804,20190814,20190811,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53781,1,19103,530,20190804,20190814,20190811,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO53781,2,19103,541,20190804,20190814,20190811,1,6,9,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO53781,3,19103,484,20190804,20190814,20190811,1,6,9,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO53782,1,20042,374,20190804,20190814,20190811,1,98,10,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO53782,2,20042,484,20190804,20190814,20190811,1,98,10,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO53783,1,24534,376,20190804,20190814,20190811,1,98,10,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO53783,2,24534,540,20190804,20190814,20190811,1,98,10,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO53783,3,24534,529,20190804,20190814,20190811,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53783,4,24534,489,20190804,20190814,20190811,1,98,10,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO53784,1,27316,376,20190804,20190814,20190811,1,100,8,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO53785,1,13795,589,20190804,20190814,20190811,1,100,8,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO53785,2,13795,478,20190804,20190814,20190811,1,100,8,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO53786,1,11196,480,20190804,20190814,20190811,1,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53787,1,11279,480,20190804,20190814,20190811,1,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO53788,1,16731,538,20190804,20190814,20190811,1,19,6,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO53788,2,16731,529,20190804,20190814,20190811,1,19,6,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO53788,3,16731,214,20190804,20190814,20190811,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
