SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,CurrencyKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,CarrierTrackingNumber,CustomerPONumber,RevisionNumber
SO71303,1,18230,477,20200424,20200504,20200501,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71304,1,18911,477,20200424,20200504,20200501,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71304,2,18911,214,20200424,20200504,20200501,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71304,3,18911,465,20200424,20200504,20200501,1,100,1,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO71305,1,22219,528,20200424,20200504,20200501,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71305,2,22219,484,20200424,20200504,20200501,1,19,6,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71306,1,11581,528,20200424,20200504,20200501,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71306,2,11581,536,20200424,20200504,20200501,1,100,7,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO71306,3,11581,222,20200424,20200504,20200501,1,100,7,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71307,1,16312,529,20200424,20200504,20200501,1,100,7,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71307,2,16312,539,20200424,20200504,20200501,1,100,7,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO71307,3,16312,217,20200424,20200504,20200501,1,100,7,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71308,1,19376,477,20200424,20200504,20200501,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71308,2,19376,467,20200424,20200504,20200501,1,100,7,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO71309,1,19430,539,20200424,20200504,20200501,1,98,10,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO71309,2,19430,529,20200424,20200504,20200501,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71309,3,19430,217,20200424,20200504,20200501,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71310,1,23975,529,20200424,20200504,20200501,1,100,8,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71310,2,23975,217,20200424,20200504,20200501,1,100,8,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71311,1,29423,538,20200424,20200504,20200501,1,98,7,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO71312,1,27931,530,20200424,20200504,20200501,1,100,8,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71312,2,27931,480,20200424,20200504,20200501,2,100,8,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71313,1,16325,530,20200424,20200504,20200501,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71313,2,16325,480,20200424,20200504,20200501,2,98,10,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71313,3,16325,486,20200424,20200504,20200501,1,98,10,1,159,159,,0000,0,59,466,59,466,159,12,72
SO71314,1,25542,530,20200424,20200504,20200501,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71314,2,25542,225,20200424,20200504,20200501,1,100,7,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO71315,1,14446,537,20200424,20200504,20200501,1,19,6,1,35,35,,0000,0,13,09,13,09,35,2,8
SO71315,2,14446,480,20200424,20200504,20200501,1,19,6,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71316,1,16847,485,20200424,20200504,20200501,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO71316,2,16847,222,20200424,20200504,20200501,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71317,1,15494,537,20200424,20200504,20200501,1,19,6,1,35,35,,0000,0,13,09,13,09,35,2,8
SO71317,2,15494,528,20200424,20200504,20200501,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71317,3,15494,485,20200424,20200504,20200501,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO71317,4,15494,471,20200424,20200504,20200501,1,19,6,1,63,5,63,5,,0000,0,23,749,23,749,63
SO71318,1,12415,528,20200424,20200504,20200501,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71318,2,12415,537,20200424,20200504,20200501,1,100,1,1,35,35,,0000,0,13,09,13,09,35,2,8
SO71318,3,12415,214,20200424,20200504,20200501,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71319,1,19992,595,20200424,20200504,20200501,1,100,4,1,564,99,564,99,,0000,0,308,2179,308,2179,564
SO71319,2,19992,485,20200424,20200504,20200501,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO71320,1,16783,380,20200424,20200504,20200501,1,100,1,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO71320,2,16783,479,20200424,20200504,20200501,1,100,1,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71320,3,16783,477,20200424,20200504,20200501,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71321,1,20034,363,20200424,20200504,20200501,1,19,6,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO71321,2,20034,537,20200424,20200504,20200501,1,19,6,1,35,35,,0000,0,13,09,13,09,35,2,8
SO71321,3,20034,528,20200424,20200504,20200501,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71321,4,20034,217,20200424,20200504,20200501,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71322,1,17553,355,20200424,20200504,20200501,1,100,1,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO71322,2,17553,478,20200424,20200504,20200501,1,100,1,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO71322,3,17553,477,20200424,20200504,20200501,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71322,4,17553,484,20200424,20200504,20200501,1,100,1,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71323,1,17508,359,20200424,20200504,20200501,1,100,4,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO71323,2,17508,485,20200424,20200504,20200501,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO71323,3,17508,484,20200424,20200504,20200501,1,100,4,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71324,1,17420,355,20200424,20200504,20200501,1,100,4,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO71324,2,17420,537,20200424,20200504,20200501,1,100,4,1,35,35,,0000,0,13,09,13,09,35,2,8
SO71324,3,17420,528,20200424,20200504,20200501,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71324,4,17420,480,20200424,20200504,20200501,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71324,5,17420,484,20200424,20200504,20200501,1,100,4,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71325,1,17421,355,20200424,20200504,20200501,1,100,4,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO71325,2,17421,485,20200424,20200504,20200501,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO71325,3,17421,222,20200424,20200504,20200501,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71326,1,17006,361,20200424,20200504,20200501,1,100,1,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO71326,2,17006,214,20200424,20200504,20200501,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71326,3,17006,231,20200424,20200504,20200501,1,100,1,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO71326,4,17006,463,20200424,20200504,20200501,1,100,1,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO71327,1,13246,355,20200424,20200504,20200501,1,100,4,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO71327,2,13246,478,20200424,20200504,20200501,1,100,4,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO71327,3,13246,477,20200424,20200504,20200501,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71327,4,13246,222,20200424,20200504,20200501,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71328,1,18126,561,20200424,20200504,20200501,1,98,10,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO71328,2,18126,214,20200424,20200504,20200501,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71329,1,17207,564,20200424,20200504,20200501,1,98,10,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO71329,2,17207,477,20200424,20200504,20200501,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71329,3,17207,479,20200424,20200504,20200501,1,98,10,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71329,4,17207,487,20200424,20200504,20200501,1,98,10,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO71330,1,17218,561,20200424,20200504,20200501,1,98,10,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO71330,2,17218,479,20200424,20200504,20200501,1,98,10,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71330,3,17218,477,20200424,20200504,20200501,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71330,4,17218,225,20200424,20200504,20200501,1,98,10,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO71331,1,18332,390,20200424,20200504,20200501,1,6,9,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO71331,2,18332,488,20200424,20200504,20200501,1,6,9,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO71332,1,17926,388,20200424,20200504,20200501,1,6,9,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO71332,2,17926,479,20200424,20200504,20200501,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71332,3,17926,484,20200424,20200504,20200501,1,6,9,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71333,1,15724,359,20200424,20200504,20200501,1,6,9,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO71333,2,15724,477,20200424,20200504,20200501,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71333,3,15724,478,20200424,20200504,20200501,1,6,9,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO71334,1,26121,560,20200424,20200504,20200501,1,100,4,1,1214,85,1214,85,,0000,0,755,1508,755,1508,1214
SO71334,2,26121,479,20200424,20200504,20200501,1,100,4,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71334,3,26121,477,20200424,20200504,20200501,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71335,1,23840,584,20200424,20200504,20200501,1,100,4,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO71336,1,23841,604,20200424,20200504,20200501,1,100,4,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO71336,2,23841,529,20200424,20200504,20200501,1,100,4,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71336,3,23841,538,20200424,20200504,20200501,1,100,4,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO71336,4,23841,222,20200424,20200504,20200501,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71336,5,23841,231,20200424,20200504,20200501,1,100,4,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO71336,6,23841,225,20200424,20200504,20200501,1,100,4,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO71337,1,23493,606,20200424,20200504,20200501,1,100,4,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO71337,2,23493,482,20200424,20200504,20200501,1,100,4,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71338,1,21723,388,20200424,20200504,20200501,1,100,4,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO71338,2,21723,222,20200424,20200504,20200501,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71338,3,21723,234,20200424,20200504,20200501,1,100,4,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO71339,1,21428,384,20200424,20200504,20200501,1,100,1,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO71339,2,21428,222,20200424,20200504,20200501,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71340,1,21785,390,20200424,20200504,20200501,1,100,4,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO71340,2,21785,217,20200424,20200504,20200501,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71341,1,21644,390,20200424,20200504,20200501,1,100,4,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO71341,2,21644,539,20200424,20200504,20200501,1,100,4,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO71342,1,18638,580,20200424,20200504,20200501,1,100,1,1,1700,99,1700,99,,0000,0,1082,51,1082,51,1700
SO71342,2,18638,214,20200424,20200504,20200501,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71342,3,18638,465,20200424,20200504,20200501,1,100,1,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO71343,1,18565,581,20200424,20200504,20200501,1,100,1,1,1700,99,1700,99,,0000,0,1082,51,1082,51,1700
SO71343,2,18565,529,20200424,20200504,20200501,1,100,1,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71343,3,18565,539,20200424,20200504,20200501,1,100,1,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO71343,4,18565,217,20200424,20200504,20200501,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71343,5,18565,467,20200424,20200504,20200501,1,100,1,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO71344,1,25511,388,20200424,20200504,20200501,1,98,10,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO71344,2,25511,479,20200424,20200504,20200501,1,98,10,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71344,3,25511,477,20200424,20200504,20200501,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71345,1,13769,605,20200424,20200504,20200501,1,100,7,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO71345,2,13769,481,20200424,20200504,20200501,1,100,7,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71346,1,11425,584,20200424,20200504,20200501,1,100,7,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO71346,2,11425,225,20200424,20200504,20200501,1,100,7,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO71346,3,11425,538,20200424,20200504,20200501,1,100,7,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO71347,1,19283,583,20200424,20200504,20200501,1,100,8,1,1700,99,1700,99,,0000,0,1082,51,1082,51,1700
SO71347,2,19283,490,20200424,20200504,20200501,1,100,8,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO71347,3,19283,225,20200424,20200504,20200501,1,100,8,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO71348,1,11912,574,20200424,20200504,20200501,1,6,9,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO71348,2,11912,479,20200424,20200504,20200501,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71348,3,11912,477,20200424,20200504,20200501,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71348,4,11912,480,20200424,20200504,20200501,2,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71349,1,25940,584,20200424,20200504,20200501,1,6,9,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO71349,2,25940,479,20200424,20200504,20200501,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71349,3,25940,477,20200424,20200504,20200501,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71349,4,25940,465,20200424,20200504,20200501,1,6,9,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO71350,1,13619,576,20200424,20200504,20200501,1,6,9,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO71350,2,13619,477,20200424,20200504,20200501,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71350,3,13619,479,20200424,20200504,20200501,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71350,4,13619,214,20200424,20200504,20200501,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71351,1,11277,484,20200425,20200505,20200502,1,19,6,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71352,1,11803,228,20200425,20200505,20200502,1,100,1,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO71352,2,11803,465,20200425,20200505,20200502,1,100,1,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO71353,1,17311,536,20200425,20200505,20200502,1,6,9,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO71353,2,17311,528,20200425,20200505,20200502,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71353,3,17311,217,20200425,20200505,20200502,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71354,1,27972,530,20200425,20200505,20200502,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71354,2,27972,487,20200425,20200505,20200502,1,6,9,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO71354,3,27972,484,20200425,20200505,20200502,1,6,9,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71355,1,27588,530,20200425,20200505,20200502,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71355,2,27588,480,20200425,20200505,20200502,1,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71355,3,27588,484,20200425,20200505,20200502,1,6,9,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71356,1,15605,477,20200425,20200505,20200502,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71356,2,15605,478,20200425,20200505,20200502,1,6,9,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO71357,1,15123,231,20200425,20200505,20200502,1,6,9,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO71358,1,11119,231,20200425,20200505,20200502,1,6,9,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO71359,1,13617,529,20200425,20200505,20200502,1,6,9,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71359,2,13617,234,20200425,20200505,20200502,1,6,9,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO71360,1,27728,472,20200425,20200505,20200502,1,6,9,1,63,5,63,5,,0000,0,23,749,23,749,63
SO71360,2,27728,529,20200425,20200505,20200502,1,6,9,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71361,1,18734,480,20200425,20200505,20200502,1,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71362,1,11921,225,20200425,20200505,20200502,1,6,9,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO71363,1,19807,477,20200425,20200505,20200502,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71363,2,19807,479,20200425,20200505,20200502,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO71364,1,16461,590,20200425,20200505,20200502,1,98,10,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO71364,2,16461,231,20200425,20200505,20200502,1,98,10,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO71364,3,16461,467,20200425,20200505,20200502,1,98,10,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO71365,1,14822,590,20200425,20200505,20200502,1,100,8,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO71365,2,14822,231,20200425,20200505,20200502,1,100,8,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO71366,1,12804,357,20200425,20200505,20200502,1,100,7,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO71366,2,12804,478,20200425,20200505,20200502,1,100,7,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO71366,3,12804,477,20200425,20200505,20200502,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71366,4,12804,222,20200425,20200505,20200502,1,100,7,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71367,1,12813,359,20200425,20200505,20200502,1,100,8,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO71367,2,12813,478,20200425,20200505,20200502,1,100,8,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO71367,3,12813,477,20200425,20200505,20200502,1,100,8,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71367,4,12813,484,20200425,20200505,20200502,1,100,8,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71368,1,11710,489,20200425,20200505,20200502,1,100,4,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO71368,2,11710,225,20200425,20200505,20200502,1,100,4,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO71369,1,27397,538,20200425,20200505,20200502,1,100,4,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO71369,2,27397,529,20200425,20200505,20200502,1,100,4,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71369,3,27397,484,20200425,20200505,20200502,1,100,4,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71370,1,28075,529,20200425,20200505,20200502,1,100,1,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71370,2,28075,538,20200425,20200505,20200502,1,100,1,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO71370,3,28075,487,20200425,20200505,20200502,1,100,1,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO71370,4,28075,484,20200425,20200505,20200502,1,100,1,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO71371,1,23212,536,20200425,20200505,20200502,1,100,4,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO71372,1,21933,478,20200425,20200505,20200502,1,100,4,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO71372,2,21933,477,20200425,20200505,20200502,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71372,3,21933,222,20200425,20200505,20200502,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71373,1,19411,536,20200425,20200505,20200502,1,19,6,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO71374,1,20531,478,20200425,20200505,20200502,1,100,4,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO71374,2,20531,477,20200425,20200505,20200502,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71374,3,20531,231,20200425,20200505,20200502,1,100,4,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO71375,1,18115,477,20200425,20200505,20200502,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71375,2,18115,225,20200425,20200505,20200502,1,100,1,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO71376,1,17452,477,20200425,20200505,20200502,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71377,1,11276,477,20200425,20200505,20200502,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71378,1,11287,477,20200425,20200505,20200502,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71378,2,11287,487,20200425,20200505,20200502,1,19,6,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO71379,1,16651,225,20200425,20200505,20200502,1,100,1,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO71379,2,16651,477,20200425,20200505,20200502,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71380,1,17517,477,20200425,20200505,20200502,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71380,2,17517,217,20200425,20200505,20200502,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71381,1,15978,528,20200425,20200505,20200502,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71381,2,15978,480,20200425,20200505,20200502,2,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71382,1,15962,528,20200425,20200505,20200502,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71382,2,15962,485,20200425,20200505,20200502,1,100,1,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO71382,3,15962,222,20200425,20200505,20200502,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71383,1,21490,528,20200425,20200505,20200502,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71383,2,21490,480,20200425,20200505,20200502,2,19,6,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71384,1,20756,528,20200425,20200505,20200502,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71384,2,20756,480,20200425,20200505,20200502,2,19,6,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71385,1,20783,528,20200425,20200505,20200502,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71385,2,20783,217,20200425,20200505,20200502,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71386,1,13317,485,20200425,20200505,20200502,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO71386,2,13317,214,20200425,20200505,20200502,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO71387,1,22799,528,20200425,20200505,20200502,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71387,2,22799,536,20200425,20200505,20200502,1,98,10,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO71388,1,17801,528,20200425,20200505,20200502,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71388,2,17801,536,20200425,20200505,20200502,1,100,7,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO71388,3,17801,485,20200425,20200505,20200502,1,100,7,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO71388,4,17801,478,20200425,20200505,20200502,1,100,7,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO71388,5,17801,477,20200425,20200505,20200502,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71388,6,17801,490,20200425,20200505,20200502,1,100,7,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO71389,1,21076,477,20200425,20200505,20200502,1,100,8,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71390,1,19468,529,20200425,20200505,20200502,1,100,7,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71390,2,19468,480,20200425,20200505,20200502,1,100,7,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71391,1,22699,529,20200425,20200505,20200502,1,100,8,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO71391,2,22699,486,20200425,20200505,20200502,1,100,8,1,159,159,,0000,0,59,466,59,466,159,12,72
SO71392,1,24152,477,20200425,20200505,20200502,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71393,1,28561,538,20200425,20200505,20200502,1,98,10,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO71393,2,28561,480,20200425,20200505,20200502,1,98,10,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO71394,1,16187,530,20200425,20200505,20200502,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO71395,1,26907,541,20200425,20200505,20200502,1,100,7,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO71395,2,26907,530,20200425,20200505,20200502,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
