SalesOrderNumber;SalesOrderLineNumber;ResellerKey;ProductKey;OrderDateKey;DueDateKey;ShipDateKey;EmployeeKey;PromotionKey;CurrencyKey;SalesTerritoryKey;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmount;FreightAmount;CarrierTrackingNumber;CustomerPONumber;RevisionNumber
SO50282;19;345;396;20190520;20190530;20190527;281;1;100;4;1;74,84;74,84;0;0,00;55,38;55,38;74,84;5,99;1,87;9C0C-42E0-B6;PO6525160235;1
SO50282;20;345;391;20190520;20190530;20190527;281;1;100;4;2;88,93;177,86;0;0,00;65,81;131,62;177,86;14,23;4,45;9C0C-42E0-B6;PO6525160235;1
SO50282;21;345;395;20190520;20190530;20190527;281;1;100;4;6;61,37;368,24;0;0,00;45,42;272,50;368,24;29,46;9,21;9C0C-42E0-B6;PO6525160235;1
SO50282;22;345;356;20190520;20190530;20190527;281;1;100;4;2;1 242,85;2 485,70;0;0,00;1 117,86;2 235,71;2 485,70;198,86;62,14;9C0C-42E0-B6;PO6525160235;1
SO50283;1;432;242;20190520;20190530;20190527;283;1;100;2;1;780,82;780,82;0;0,00;722,26;722,26;780,82;62,47;19,52;C5D2-4791-8E;PO6670132986;1
SO50283;2;432;385;20190520;20190530;20190527;283;1;100;2;1;600,26;600,26;0;0,00;605,65;605,65;600,26;48,02;15,01;C5D2-4791-8E;PO6670132986;1
SO50283;3;432;331;20190520;20190530;20190527;283;1;100;2;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;C5D2-4791-8E;PO6670132986;1
SO50283;4;432;239;20190520;20190530;20190527;283;1;100;2;4;780,82;3 123,27;0;0,00;722,26;2 889,03;3 123,27;249,86;78,08;C5D2-4791-8E;PO6670132986;1
SO50284;1;84;414;20190521;20190531;20190528;284;1;19;6;2;149,03;298,06;0;0,00;110,28;220,57;298,06;23,85;7,45;F8D1-49E1-A5;PO4901178867;1
SO50284;2;84;221;20190521;20190531;20190528;284;1;19;6;6;20,19;121,12;0;0,00;13,88;83,27;121,12;9,69;3,03;F8D1-49E1-A5;PO4901178867;1
SO50284;3;84;381;20190521;20190531;20190528;284;1;19;6;1;600,26;600,26;0;0,00;605,65;605,65;600,26;48,02;15,01;F8D1-49E1-A5;PO4901178867;1
SO50284;4;84;461;20190521;20190531;20190528;284;1;19;6;2;53,99;107,99;0;0,00;37,12;74,24;107,99;8,64;2,70;F8D1-49E1-A5;PO4901178867;1
SO50284;5;84;236;20190521;20190531;20190528;284;1;19;6;4;28,84;115,36;0;0,00;29,08;116,32;115,36;9,23;2,88;F8D1-49E1-A5;PO4901178867;1
SO50284;6;84;456;20190521;20190531;20190528;284;1;19;6;2;44,99;89,99;0;0,00;30,93;61,87;89,99;7,20;2,25;F8D1-49E1-A5;PO4901178867;1
SO50284;7;84;273;20190521;20190531;20190528;284;1;19;6;1;202,33;202,33;0;0,00;187,16;187,16;202,33;16,19;5,06;F8D1-49E1-A5;PO4901178867;1
SO50284;8;84;265;20190521;20190531;20190528;284;1;19;6;2;202,33;404,66;0;0,00;187,16;374,31;404,66;32,37;10,12;F8D1-49E1-A5;PO4901178867;1
SO50284;9;84;422;20190521;20190531;20190528;284;1;19;6;1;67,54;67,54;0;0,00;49,98;49,98;67,54;5,40;1,69;F8D1-49E1-A5;PO4901178867;1
SO50284;10;84;325;20190521;20190531;20190528;284;1;19;6;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;F8D1-49E1-A5;PO4901178867;1
SO50284;11;84;439;20190521;20190531;20190528;284;1;19;6;1;780,82;780,82;0;0,00;722,26;722,26;780,82;62,47;19,52;F8D1-49E1-A5;PO4901178867;1
SO50284;12;84;459;20190521;20190531;20190528;284;1;19;6;3;53,99;161,98;0;0,00;37,12;111,36;161,98;12,96;4,05;F8D1-49E1-A5;PO4901178867;1
SO50284;13;84;466;20190521;20190531;20190528;284;1;19;6;1;14,13;14,13;0;0,00;9,71;9,71;14,13;1,13;0,35;F8D1-49E1-A5;PO4901178867;1
SO50284;14;84;447;20190521;20190531;20190528;284;1;19;6;4;15,00;60,00;0;0,00;10,31;41,25;60,00;4,80;1,50;F8D1-49E1-A5;PO4901178867;1
SO50284;15;84;453;20190521;20190531;20190528;284;1;19;6;5;35,99;179,97;0;0,00;24,75;123,73;179,97;14,40;4,50;F8D1-49E1-A5;PO4901178867;1
SO50284;16;84;433;20190521;20190531;20190528;284;1;19;6;4;324,45;1 297,81;0;0,00;300,12;1 200,48;1 297,81;103,82;32,45;F8D1-49E1-A5;PO4901178867;1
SO50284;17;84;415;20190521;20190531;20190528;284;1;19;6;1;198,04;198,04;0;0,00;146,55;146,55;198,04;15,84;4,95;F8D1-49E1-A5;PO4901178867;1
SO50284;18;84;233;20190521;20190531;20190528;284;2;19;6;12;27,88;334,55;0,02;6,69;29,08;348,97;327,86;26,23;8,20;F8D1-49E1-A5;PO4901178867;1
SO50284;19;84;230;20190521;20190531;20190528;284;1;19;6;2;28,84;57,68;0;0,00;29,08;58,16;57,68;4,61;1,44;F8D1-49E1-A5;PO4901178867;1
SO50284;20;84;435;20190521;20190531;20190528;284;1;19;6;1;324,45;324,45;0;0,00;300,12;300,12;324,45;25,96;8,11;F8D1-49E1-A5;PO4901178867;1
SO50284;21;84;445;20190521;20190531;20190528;284;1;19;6;5;35,99;179,97;0;0,00;24,75;123,73;179,97;14,40;4,50;F8D1-49E1-A5;PO4901178867;1
SO50284;22;84;335;20190521;20190531;20190528;284;1;19;6;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;F8D1-49E1-A5;PO4901178867;1
SO50284;23;84;224;20190521;20190531;20190528;284;1;19;6;8;5,19;41,49;0;0,00;5,23;41,84;41,49;3,32;1,04;F8D1-49E1-A5;PO4901178867;1
SO50284;24;84;417;20190521;20190531;20190528;284;1;19;6;1;324,45;324,45;0;0,00;300,12;300,12;324,45;25,96;8,11;F8D1-49E1-A5;PO4901178867;1
SO50284;25;84;216;20190521;20190531;20190528;284;1;19;6;8;20,19;161,49;0;0,00;13,88;111,03;161,49;12,92;4,04;F8D1-49E1-A5;PO4901178867;1
SO50284;26;84;368;20190521;20190531;20190528;284;1;19;6;7;1 466,01;10 262,07;0;0,00;1 518,79;10 631,50;10 262,07;820,97;256,55;F8D1-49E1-A5;PO4901178867;1
SO50284;27;84;263;20190521;20190531;20190528;284;1;19;6;1;202,33;202,33;0;0,00;187,16;187,16;202,33;16,19;5,06;F8D1-49E1-A5;PO4901178867;1
SO50284;28;84;369;20190521;20190531;20190528;284;1;19;6;2;1 466,01;2 932,02;0;0,00;1 518,79;3 037,57;2 932,02;234,56;73,30;F8D1-49E1-A5;PO4901178867;1
SO50284;29;84;448;20190521;20190531;20190528;284;1;19;6;7;11,99;83,96;0;0,00;8,25;57,72;83,96;6,72;2,10;F8D1-49E1-A5;PO4901178867;1
SO50284;30;84;343;20190521;20190531;20190528;284;1;19;6;6;469,79;2 818,76;0;0,00;486,71;2 920,24;2 818,76;225,50;70,47;F8D1-49E1-A5;PO4901178867;1
SO50284;31;84;460;20190521;20190531;20190528;284;1;19;6;9;53,99;485,95;0;0,00;37,12;334,09;485,95;38,88;12,15;F8D1-49E1-A5;PO4901178867;1
SO50284;32;84;333;20190521;20190531;20190528;284;1;19;6;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;F8D1-49E1-A5;PO4901178867;1
SO50284;33;84;457;20190521;20190531;20190528;284;1;19;6;3;44,99;134,98;0;0,00;30,93;92,80;134,98;10,80;3,37;F8D1-49E1-A5;PO4901178867;1
SO50284;34;84;373;20190521;20190531;20190528;284;1;19;6;6;1 308,94;7 853,63;0;0,00;1 320,68;7 924,10;7 853,63;628,29;196,34;F8D1-49E1-A5;PO4901178867;1
SO50284;35;84;462;20190521;20190531;20190528;284;1;19;6;2;14,13;28,26;0;0,00;9,71;19,43;28,26;2,26;0,71;F8D1-49E1-A5;PO4901178867;1
SO50284;36;84;286;20190521;20190531;20190528;284;1;19;6;2;183,94;367,88;0;0,00;170,14;340,29;367,88;29,43;9,20;F8D1-49E1-A5;PO4901178867;1
SO50284;37;84;242;20190521;20190531;20190528;284;1;19;6;1;780,82;780,82;0;0,00;722,26;722,26;780,82;62,47;19,52;F8D1-49E1-A5;PO4901178867;1
SO50284;38;84;254;20190521;20190531;20190528;284;1;19;6;2;183,94;367,88;0;0,00;170,14;340,29;367,88;29,43;9,20;F8D1-49E1-A5;PO4901178867;1
SO50284;39;84;331;20190521;20190531;20190528;284;1;19;6;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;F8D1-49E1-A5;PO4901178867;1
SO50284;40;84;464;20190521;20190531;20190528;284;1;19;6;8;14,13;113,03;0;0,00;9,71;77,71;113,03;9,04;2,83;F8D1-49E1-A5;PO4901178867;1
SO50284;41;84;323;20190521;20190531;20190528;284;1;19;6;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;F8D1-49E1-A5;PO4901178867;1
SO50284;42;84;389;20190521;20190531;20190528;284;1;19;6;3;600,26;1 800,79;0;0,00;605,65;1 816,95;1 800,79;144,06;45,02;F8D1-49E1-A5;PO4901178867;1
SO50284;43;84;239;20190521;20190531;20190528;284;1;19;6;1;780,82;780,82;0;0,00;722,26;722,26;780,82;62,47;19,52;F8D1-49E1-A5;PO4901178867;1
SO50284;44;84;458;20190521;20190531;20190528;284;1;19;6;9;44,99;404,95;0;0,00;30,93;278,40;404,95;32,40;10,12;F8D1-49E1-A5;PO4901178867;1
SO50284;45;84;213;20190521;20190531;20190528;284;1;19;6;2;20,19;40,37;0;0,00;13,88;27,76;40,37;3,23;1,01;F8D1-49E1-A5;PO4901178867;1
SO50284;46;84;454;20190521;20190531;20190528;284;1;19;6;1;35,99;35,99;0;0,00;24,75;24,75;35,99;2,88;0,90;F8D1-49E1-A5;PO4901178867;1
SO50284;47;84;327;20190521;20190531;20190528;284;1;19;6;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;F8D1-49E1-A5;PO4901178867;1
SO50284;48;84;383;20190521;20190531;20190528;284;1;19;6;2;600,26;1 200,53;0;0,00;605,65;1 211,30;1 200,53;96,04;30,01;F8D1-49E1-A5;PO4901178867;1
SO50284;49;84;339;20190521;20190531;20190528;284;1;19;6;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;F8D1-49E1-A5;PO4901178867;1
SO50285;1;323;420;20190521;20190531;20190528;283;1;100;3;2;141,62;283,23;0;0,00;104,80;209,59;283,23;22,66;7,08;BDA1-4B2C-BA;PO4205180471;1
SO50286;1;224;417;20190521;20190531;20190528;285;1;100;5;1;324,45;324,45;0;0,00;300,12;300,12;324,45;25,96;8,11;1FB9-4638-B9;PO5278149050;1
SO50287;1;669;280;20190522;20190601;20190529;289;1;100;1;1;183,94;183,94;0;0,00;170,14;170,14;183,94;14,72;4,60;5B02-4EAA-84;PO5162118908;1
SO50288;1;296;365;20190522;20190601;20190529;285;1;100;5;1;647,99;647,99;0;0,00;598,44;598,44;647,99;51,84;16,20;0520-4AFB-BD;PO1247198827;1
SO50289;1;436;453;20190522;20190601;20190529;281;1;100;4;3;35,99;107,98;0;0,00;24,75;74,24;107,98;8,64;2,70;0809-4DE4-93;PO3480117331;1
SO50289;2;436;343;20190522;20190601;20190529;281;1;100;4;6;469,79;2 818,76;0;0,00;486,71;2 920,24;2 818,76;225,50;70,47;0809-4DE4-93;PO3480117331;1
SO50289;3;436;335;20190522;20190601;20190529;281;1;100;4;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;0809-4DE4-93;PO3480117331;1
SO50289;4;436;459;20190522;20190601;20190529;281;1;100;4;4;53,99;215,98;0;0,00;37,12;148,48;215,98;17,28;5,40;0809-4DE4-93;PO3480117331;1
SO50289;5;436;458;20190522;20190601;20190529;281;1;100;4;2;44,99;89,99;0;0,00;30,93;61,87;89,99;7,20;2,25;0809-4DE4-93;PO3480117331;1
SO50289;6;436;263;20190522;20190601;20190529;281;1;100;4;4;202,33;809,33;0;0,00;187,16;748,63;809,33;64,75;20,23;0809-4DE4-93;PO3480117331;1
SO50289;7;436;323;20190522;20190601;20190529;281;1;100;4;7;469,79;3 288,56;0;0,00;486,71;3 406,95;3 288,56;263,08;82,21;0809-4DE4-93;PO3480117331;1
SO50289;8;436;385;20190522;20190601;20190529;281;1;100;4;4;600,26;2 401,05;0;0,00;605,65;2 422,60;2 401,05;192,08;60,03;0809-4DE4-93;PO3480117331;1
SO50289;9;436;273;20190522;20190601;20190529;281;1;100;4;3;202,33;607,00;0;0,00;187,16;561,47;607,00;48,56;15,17;0809-4DE4-93;PO3480117331;1
SO50289;10;436;415;20190522;20190601;20190529;281;1;100;4;2;198,04;396,07;0;0,00;146,55;293,09;396,07;31,69;9,90;0809-4DE4-93;PO3480117331;1
SO50289;11;436;371;20190522;20190601;20190529;281;1;100;4;3;1 308,94;3 926,81;0;0,00;1 320,68;3 962,05;3 926,81;314,15;98,17;0809-4DE4-93;PO3480117331;1
SO50289;12;436;286;20190522;20190601;20190529;281;1;100;4;2;183,94;367,88;0;0,00;170,14;340,29;367,88;29,43;9,20;0809-4DE4-93;PO3480117331;1
SO50289;13;436;379;20190522;20190601;20190529;281;1;100;4;4;1 308,94;5 235,75;0;0,00;1 320,68;5 282,74;5 235,75;418,86;130,89;0809-4DE4-93;PO3480117331;1
SO50289;14;436;271;20190522;20190601;20190529;281;1;100;4;4;202,33;809,33;0;0,00;187,16;748,63;809,33;64,75;20,23;0809-4DE4-93;PO3480117331;1
SO50289;15;436;329;20190522;20190601;20190529;281;1;100;4;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;0809-4DE4-93;PO3480117331;1
SO50289;16;436;456;20190522;20190601;20190529;281;1;100;4;6;44,99;269,96;0;0,00;30,93;185,60;269,96;21,60;6,75;0809-4DE4-93;PO3480117331;1
SO50289;17;436;337;20190522;20190601;20190529;281;1;100;4;7;469,79;3 288,56;0;0,00;486,71;3 406,95;3 288,56;263,08;82,21;0809-4DE4-93;PO3480117331;1
SO50289;18;436;389;20190522;20190601;20190529;281;1;100;4;4;600,26;2 401,05;0;0,00;605,65;2 422,60;2 401,05;192,08;60,03;0809-4DE4-93;PO3480117331;1
SO50289;19;436;236;20190522;20190601;20190529;281;1;100;4;4;28,84;115,36;0;0,00;29,08;116,32;115,36;9,23;2,88;0809-4DE4-93;PO3480117331;1
SO50289;20;436;422;20190522;20190601;20190529;281;1;100;4;2;67,54;135,08;0;0,00;49,98;99,96;135,08;10,81;3,38;0809-4DE4-93;PO3480117331;1
SO50289;21;436;213;20190522;20190601;20190529;281;1;100;4;4;20,19;80,75;0;0,00;13,88;55,51;80,75;6,46;2,02;0809-4DE4-93;PO3480117331;1
SO50289;22;436;327;20190522;20190601;20190529;281;1;100;4;5;469,79;2 348,97;0;0,00;486,71;2 433,53;2 348,97;187,92;58,72;0809-4DE4-93;PO3480117331;1
SO50289;23;436;325;20190522;20190601;20190529;281;1;100;4;5;469,79;2 348,97;0;0,00;486,71;2 433,53;2 348,97;187,92;58,72;0809-4DE4-93;PO3480117331;1
SO50289;24;436;381;20190522;20190601;20190529;281;1;100;4;3;600,26;1 800,79;0;0,00;605,65;1 816,95;1 800,79;144,06;45,02;0809-4DE4-93;PO3480117331;1
SO50289;25;436;377;20190522;20190601;20190529;281;1;100;4;4;1 308,94;5 235,75;0;0,00;1 320,68;5 282,74;5 235,75;418,86;130,89;0809-4DE4-93;PO3480117331;1
SO50289;26;436;230;20190522;20190601;20190529;281;1;100;4;1;28,84;28,84;0;0,00;29,08;29,08;28,84;2,31;0,72;0809-4DE4-93;PO3480117331;1
SO50289;27;436;407;20190522;20190601;20190529;281;1;100;4;1;65,60;65,60;0;0,00;48,55;48,55;65,60;5,25;1,64;0809-4DE4-93;PO3480117331;1
SO50289;28;436;265;20190522;20190601;20190529;281;1;100;4;3;202,33;607,00;0;0,00;187,16;561,47;607,00;48,56;15,17;0809-4DE4-93;PO3480117331;1
SO50289;29;436;460;20190522;20190601;20190529;281;1;100;4;6;53,99;323,96;0;0,00;37,12;222,73;323,96;25,92;8,10;0809-4DE4-93;PO3480117331;1
SO50289;30;436;341;20190522;20190601;20190529;281;1;100;4;6;469,79;2 818,76;0;0,00;486,71;2 920,24;2 818,76;225,50;70,47;0809-4DE4-93;PO3480117331;1
SO50289;31;436;224;20190522;20190601;20190529;281;1;100;4;4;5,19;20,75;0;0,00;5,23;20,92;20,75;1,66;0,52;0809-4DE4-93;PO3480117331;1
SO50289;32;436;216;20190522;20190601;20190529;281;1;100;4;5;20,19;100,93;0;0,00;13,88;69,39;100,93;8,07;2,52;0809-4DE4-93;PO3480117331;1
SO50289;33;436;339;20190522;20190601;20190529;281;1;100;4;5;469,79;2 348,97;0;0,00;486,71;2 433,53;2 348,97;187,92;58,72;0809-4DE4-93;PO3480117331;1
SO50289;34;436;417;20190522;20190601;20190529;281;1;100;4;2;324,45;648,91;0;0,00;300,12;600,24;648,91;51,91;16,22;0809-4DE4-93;PO3480117331;1
SO50289;35;436;373;20190522;20190601;20190529;281;1;100;4;4;1 308,94;5 235,75;0;0,00;1 320,68;5 282,74;5 235,75;418,86;130,89;0809-4DE4-93;PO3480117331;1
SO50289;36;436;254;20190522;20190601;20190529;281;1;100;4;3;183,94;551,81;0;0,00;170,14;510,43;551,81;44,15;13,80;0809-4DE4-93;PO3480117331;1
SO50289;37;436;221;20190522;20190601;20190529;281;1;100;4;5;20,19;100,93;0;0,00;13,88;69,39;100,93;8,07;2,52;0809-4DE4-93;PO3480117331;1
SO50289;38;436;447;20190522;20190601;20190529;281;1;100;4;2;15,00;30,00;0;0,00;10,31;20,63;30,00;2,40;0,75;0809-4DE4-93;PO3480117331;1
SO50289;39;436;370;20190522;20190601;20190529;281;1;100;4;5;1 466,01;7 330,05;0;0,00;1 518,79;7 593,93;7 330,05;586,40;183,25;0809-4DE4-93;PO3480117331;1
SO50289;40;436;383;20190522;20190601;20190529;281;1;100;4;5;600,26;3 001,31;0;0,00;605,65;3 028,25;3 001,31;240,11;75,03;0809-4DE4-93;PO3480117331;1
SO50289;41;436;333;20190522;20190601;20190529;281;1;100;4;4;469,79;1 879,18;0;0,00;486,71;1 946,83;1 879,18;150,33;46,98;0809-4DE4-93;PO3480117331;1
SO50289;42;436;331;20190522;20190601;20190529;281;1;100;4;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;0809-4DE4-93;PO3480117331;1
SO50289;43;436;233;20190522;20190601;20190529;281;1;100;4;5;28,84;144,20;0;0,00;29,08;145,40;144,20;11,54;3,61;0809-4DE4-93;PO3480117331;1
SO50289;44;436;369;20190522;20190601;20190529;281;1;100;4;7;1 466,01;10 262,07;0;0,00;1 518,79;10 631,50;10 262,07;820,97;256,55;0809-4DE4-93;PO3480117331;1
SO50289;45;436;375;20190522;20190601;20190529;281;1;100;4;7;1 308,94;9 162,56;0;0,00;1 320,68;9 244,79;9 162,56;733,01;229,06;0809-4DE4-93;PO3480117331;1
SO50289;46;436;448;20190522;20190601;20190529;281;1;100;4;1;11,99;11,99;0;0,00;8,25;8,25;11,99;0,96;0,30;0809-4DE4-93;PO3480117331;1
SO50289;47;436;414;20190522;20190601;20190529;281;1;100;4;1;149,03;149,03;0;0,00;110,28;110,28;149,03;11,92;3,73;0809-4DE4-93;PO3480117331;1
SO50289;48;436;433;20190522;20190601;20190529;281;1;100;4;3;324,45;973,36;0;0,00;300,12;900,36;973,36;77,87;24,33;0809-4DE4-93;PO3480117331;1
SO50289;49;436;435;20190522;20190601;20190529;281;1;100;4;3;324,45;973,36;0;0,00;300,12;900,36;973,36;77,87;24,33;0809-4DE4-93;PO3480117331;1
SO50289;50;436;464;20190522;20190601;20190529;281;1;100;4;1;14,13;14,13;0;0,00;9,71;9,71;14,13;1,13;0,35;0809-4DE4-93;PO3480117331;1
SO50289;51;436;321;20190522;20190601;20190529;281;1;100;4;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;0809-4DE4-93;PO3480117331;1
SO50289;52;436;387;20190522;20190601;20190529;281;1;100;4;5;600,26;3 001,31;0;0,00;605,65;3 028,25;3 001,31;240,11;75,03;0809-4DE4-93;PO3480117331;1
SO50289;53;436;368;20190522;20190601;20190529;281;1;100;4;8;1 466,01;11 728,08;0;0,00;1 518,79;12 150,29;11 728,08;938,25;293,20;0809-4DE4-93;PO3480117331;1
SO50290;1;666;415;20190523;20190602;20190530;283;1;100;2;2;198,04;396,07;0;0,00;146,55;293,09;396,07;31,69;9,90;241B-4766-8D;PO3625125287;1
SO50290;2;666;263;20190523;20190602;20190530;283;1;100;2;1;202,33;202,33;0;0,00;187,16;187,16;202,33;16,19;5,06;241B-4766-8D;PO3625125287;1
SO50290;3;666;383;20190523;20190602;20190530;283;1;100;2;3;600,26;1 800,79;0;0,00;605,65;1 816,95;1 800,79;144,06;45,02;241B-4766-8D;PO3625125287;1
SO50290;4;666;368;20190523;20190602;20190530;283;1;100;2;2;1 466,01;2 932,02;0;0,00;1 518,79;3 037,57;2 932,02;234,56;73,30;241B-4766-8D;PO3625125287;1
SO50290;5;666;369;20190523;20190602;20190530;283;1;100;2;2;1 466,01;2 932,02;0;0,00;1 518,79;3 037,57;2 932,02;234,56;73,30;241B-4766-8D;PO3625125287;1
SO50290;6;666;339;20190523;20190602;20190530;283;1;100;2;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;241B-4766-8D;PO3625125287;1
SO50290;7;666;331;20190523;20190602;20190530;283;1;100;2;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;241B-4766-8D;PO3625125287;1
SO50290;8;666;329;20190523;20190602;20190530;283;1;100;2;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;241B-4766-8D;PO3625125287;1
SO50290;9;666;377;20190523;20190602;20190530;283;1;100;2;1;1 308,94;1 308,94;0;0,00;1 320,68;1 320,68;1 308,94;104,72;32,72;241B-4766-8D;PO3625125287;1
SO50290;10;666;325;20190523;20190602;20190530;283;1;100;2;4;469,79;1 879,18;0;0,00;486,71;1 946,83;1 879,18;150,33;46,98;241B-4766-8D;PO3625125287;1
SO50290;11;666;370;20190523;20190602;20190530;283;1;100;2;1;1 466,01;1 466,01;0;0,00;1 518,79;1 518,79;1 466,01;117,28;36,65;241B-4766-8D;PO3625125287;1
SO50290;12;666;389;20190523;20190602;20190530;283;1;100;2;7;600,26;4 201,84;0;0,00;605,65;4 239,54;4 201,84;336,15;105,05;241B-4766-8D;PO3625125287;1
SO50290;13;666;407;20190523;20190602;20190530;283;1;100;2;3;65,60;196,81;0;0,00;48,55;145,64;196,81;15,74;4,92;241B-4766-8D;PO3625125287;1
SO50290;14;666;373;20190523;20190602;20190530;283;1;100;2;6;1 308,94;7 853,63;0;0,00;1 320,68;7 924,10;7 853,63;628,29;196,34;241B-4766-8D;PO3625125287;1
SO50290;15;666;335;20190523;20190602;20190530;283;1;100;2;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;241B-4766-8D;PO3625125287;1
SO50290;16;666;242;20190523;20190602;20190530;283;1;100;2;4;780,82;3 123,27;0;0,00;722,26;2 889,03;3 123,27;249,86;78,08;241B-4766-8D;PO3625125287;1
SO50290;17;666;239;20190523;20190602;20190530;283;1;100;2;2;780,82;1 561,64;0;0,00;722,26;1 444,51;1 561,64;124,93;39,04;241B-4766-8D;PO3625125287;1
SO50290;18;666;375;20190523;20190602;20190530;283;1;100;2;2;1 308,94;2 617,88;0;0,00;1 320,68;2 641,37;2 617,88;209,43;65,45;241B-4766-8D;PO3625125287;1
SO50290;19;666;381;20190523;20190602;20190530;283;1;100;2;2;600,26;1 200,53;0;0,00;605,65;1 211,30;1 200,53;96,04;30,01;241B-4766-8D;PO3625125287;1
SO50290;20;666;280;20190523;20190602;20190530;283;1;100;2;2;183,94;367,88;0;0,00;170,14;340,29;367,88;29,43;9,20;241B-4766-8D;PO3625125287;1
SO50291;1;152;263;20190523;20190602;20190530;285;1;100;5;1;202,33;202,33;0;0,00;187,16;187,16;202,33;16,19;5,06;4767-4F8F-BC;PO3335142904;1
SO50291;2;152;265;20190523;20190602;20190530;285;1;100;5;2;202,33;404,66;0;0,00;187,16;374,31;404,66;32,37;10,12;4767-4F8F-BC;PO3335142904;1
SO50292;1;435;410;20190524;20190603;20190531;281;1;100;4;1;36,45;36,45;0;0,00;26,97;26,97;36,45;2,92;0,91;E329-4164-85;PO3654177485;1
SO50292;2;435;365;20190524;20190603;20190531;281;1;100;4;1;647,99;647,99;0;0,00;598,44;598,44;647,99;51,84;16,20;E329-4164-85;PO3654177485;1
SO50292;3;435;358;20190524;20190603;20190531;281;1;100;4;5;1 229,46;6 147,29;0;0,00;1 105,81;5 529,05;6 147,29;491,78;153,68;E329-4164-85;PO3654177485;1
SO50292;4;435;308;20190524;20190603;20190531;281;1;100;4;2;744,27;1 488,55;0;0,00;660,91;1 321,83;1 488,55;119,08;37,21;E329-4164-85;PO3654177485;1
SO50292;5;435;360;20190524;20190603;20190531;281;1;100;4;4;1 229,46;4 917,84;0;0,00;1 105,81;4 423,24;4 917,84;393,43;122,95;E329-4164-85;PO3654177485;1
SO50292;6;435;396;20190524;20190603;20190531;281;1;100;4;2;74,84;149,68;0;0,00;55,38;110,76;149,68;11,97;3,74;E329-4164-85;PO3654177485;1
SO50292;7;435;399;20190524;20190603;20190531;281;1;100;4;5;33,77;168,87;0;0,00;24,99;124,97;168,87;13,51;4,22;E329-4164-85;PO3654177485;1
SO50292;8;435;297;20190524;20190603;20190531;281;1;100;4;2;736,15;1 472,29;0;0,00;653,70;1 307,39;1 472,29;117,78;36,81;E329-4164-85;PO3654177485;1
SO50292;9;435;421;20190524;20190603;20190531;281;1;100;4;8;196,33;1 570,63;0;0,00;145,28;1 162,27;1 570,63;125,65;39,27;E329-4164-85;PO3654177485;1
SO50292;10;435;397;20190524;20190603;20190531;281;1;100;4;3;24,29;72,88;0;0,00;17,98;53,93;72,88;5,83;1,82;E329-4164-85;PO3654177485;1
SO50292;11;435;352;20190524;20190603;20190531;281;1;100;4;7;1 242,85;8 699,96;0;0,00;1 117,86;7 824,99;8 699,96;696,00;217,50;E329-4164-85;PO3654177485;1
SO50292;12;435;409;20190524;20190603;20190531;281;1;100;4;3;209,26;627,77;0;0,00;185,82;557,46;627,77;50,22;15,69;E329-4164-85;PO3654177485;1
SO50292;13;435;294;20190524;20190603;20190531;281;1;100;4;1;744,27;744,27;0;0,00;660,91;660,91;744,27;59,54;18,61;E329-4164-85;PO3654177485;1
SO50292;14;435;366;20190524;20190603;20190531;281;1;100;4;3;647,99;1 943,98;0;0,00;598,44;1 795,31;1 943,98;155,52;48,60;E329-4164-85;PO3654177485;1
SO50292;15;435;356;20190524;20190603;20190531;281;1;100;4;1;1 242,85;1 242,85;0;0,00;1 117,86;1 117,86;1 242,85;99,43;31,07;E329-4164-85;PO3654177485;1
SO50292;16;435;305;20190524;20190603;20190531;281;1;100;4;1;736,15;736,15;0;0,00;653,70;653,70;736,15;58,89;18,40;E329-4164-85;PO3654177485;1
SO50292;17;435;428;20190524;20190603;20190531;281;1;100;4;2;209,26;418,51;0;0,00;185,82;371,64;418,51;33,48;10,46;E329-4164-85;PO3654177485;1
SO50292;18;435;367;20190524;20190603;20190531;281;1;100;4;2;647,99;1 295,99;0;0,00;598,44;1 196,87;1 295,99;103,68;32,40;E329-4164-85;PO3654177485;1
