SalesOrderNumber;SalesOrderLineNumber;ResellerKey;ProductKey;OrderDateKey;DueDateKey;ShipDateKey;EmployeeKey;PromotionKey;CurrencyKey;SalesTerritoryKey;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmount;FreightAmount;CarrierTrackingNumber;CustomerPONumber;RevisionNumber
SO63179;30;535;465;20200211;20200221;20200218;292;1;100;7;6;14,69;88,16;0;0,00;9,16;54,96;88,16;7,05;2,20;F2C5-4376-B7;PO2668147145;1
SO63179;31;535;306;20200211;20200221;20200218;292;1;100;7;4;809,76;3 239,04;0;0,00;739,04;2 956,16;3 239,04;259,12;80,98;F2C5-4376-B7;PO2668147145;1
SO63179;32;535;490;20200211;20200221;20200218;292;1;100;7;5;32,39;161,97;0;0,00;41,57;207,86;161,97;12,96;4,05;F2C5-4376-B7;PO2668147145;1
SO63179;33;535;477;20200211;20200221;20200218;292;1;100;7;5;2,99;14,97;0;0,00;1,87;9,33;14,97;1,20;0,37;F2C5-4376-B7;PO2668147145;1
SO63179;34;535;237;20200211;20200221;20200218;292;1;100;7;2;29,99;59,99;0;0,00;38,49;76,98;59,99;4,80;1,50;F2C5-4376-B7;PO2668147145;1
SO63179;35;535;217;20200211;20200221;20200218;292;1;100;7;3;20,99;62,98;0;0,00;13,09;39,26;62,98;5,04;1,57;F2C5-4376-B7;PO2668147145;1
SO63179;36;535;361;20200211;20200221;20200218;292;1;100;7;2;1 376,99;2 753,99;0;0,00;1 251,98;2 503,96;2 753,99;220,32;68,85;F2C5-4376-B7;PO2668147145;1
SO63179;37;535;398;20200211;20200221;20200218;292;1;100;7;1;26,72;26,72;0;0,00;19,78;19,78;26,72;2,14;0,67;F2C5-4376-B7;PO2668147145;1
SO63179;38;535;309;20200211;20200221;20200218;292;1;100;7;5;818,70;4 093,50;0;0,00;747,20;3 736,00;4 093,50;327,48;102,34;F2C5-4376-B7;PO2668147145;1
SO63179;39;535;487;20200211;20200221;20200218;292;1;100;7;4;32,99;131,98;0;0,00;20,57;82,27;131,98;10,56;3,30;F2C5-4376-B7;PO2668147145;1
SO63179;40;535;527;20200211;20200221;20200218;292;1;100;7;5;158,43;792,15;0;0,00;144,59;722,97;792,15;63,37;19,80;F2C5-4376-B7;PO2668147145;1
SO63179;41;535;400;20200211;20200221;20200218;292;1;100;7;2;37,15;74,30;0;0,00;27,49;54,99;74,30;5,94;1,86;F2C5-4376-B7;PO2668147145;1
SO63179;42;535;214;20200211;20200221;20200218;292;1;100;7;7;20,99;146,96;0;0,00;13,09;91,60;146,96;11,76;3,67;F2C5-4376-B7;PO2668147145;1
SO63179;43;535;295;20200211;20200221;20200218;292;1;100;7;2;818,70;1 637,40;0;0,00;747,20;1 494,40;1 637,40;130,99;40,94;F2C5-4376-B7;PO2668147145;1
SO63179;44;535;225;20200211;20200221;20200218;292;1;100;7;7;5,39;37,76;0;0,00;6,92;48,46;37,76;3,02;0,94;F2C5-4376-B7;PO2668147145;1
SO63179;45;535;484;20200211;20200221;20200218;292;1;100;7;7;4,77;33,39;0;0,00;2,97;20,81;33,39;2,67;0,83;F2C5-4376-B7;PO2668147145;1
SO63180;1;167;606;20200211;20200221;20200218;287;1;100;4;5;323,99;1 619,97;0;0,00;343,65;1 718,25;1 619,97;129,60;40,50;B8CD-47BA-8C;PO2523117609;1
SO63180;2;167;545;20200211;20200221;20200218;287;1;100;4;2;24,29;48,59;0;0,00;17,98;35,96;48,59;3,89;1,21;B8CD-47BA-8C;PO2523117609;1
SO63180;3;167;234;20200211;20200221;20200218;287;1;100;4;4;29,99;119,98;0;0,00;38,49;153,97;119,98;9,60;3,00;B8CD-47BA-8C;PO2523117609;1
SO63180;4;167;582;20200211;20200221;20200218;287;1;100;4;2;1 020,59;2 041,19;0;0,00;1 082,51;2 165,02;2 041,19;163,30;51,03;B8CD-47BA-8C;PO2523117609;1
SO63180;5;167;390;20200211;20200221;20200218;287;1;100;4;2;672,29;1 344,59;0;0,00;713,08;1 426,16;1 344,59;107,57;33,61;B8CD-47BA-8C;PO2523117609;1
SO63180;6;167;384;20200211;20200221;20200218;287;1;100;4;3;672,29;2 016,88;0;0,00;713,08;2 139,24;2 016,88;161,35;50,42;B8CD-47BA-8C;PO2523117609;1
SO63180;7;167;604;20200211;20200221;20200218;287;1;100;4;1;323,99;323,99;0;0,00;343,65;343,65;323,99;25,92;8,10;B8CD-47BA-8C;PO2523117609;1
SO63180;8;167;580;20200211;20200221;20200218;287;1;100;4;1;1 020,59;1 020,59;0;0,00;1 082,51;1 082,51;1 020,59;81,65;25,51;B8CD-47BA-8C;PO2523117609;1
SO63180;9;167;372;20200211;20200221;20200218;287;1;100;4;2;1 466,01;2 932,02;0;0,00;1 554,95;3 109,90;2 932,02;234,56;73,30;B8CD-47BA-8C;PO2523117609;1
SO63180;10;167;471;20200211;20200221;20200218;287;1;100;4;4;38,10;152,40;0;0,00;23,75;95,00;152,40;12,19;3,81;B8CD-47BA-8C;PO2523117609;1
SO63180;11;167;490;20200211;20200221;20200218;287;1;100;4;5;32,39;161,97;0;0,00;41,57;207,86;161,97;12,96;4,05;B8CD-47BA-8C;PO2523117609;1
SO63180;12;167;483;20200211;20200221;20200218;287;1;100;4;6;72,00;432,00;0;0,00;44,88;269,28;432,00;34,56;10,80;B8CD-47BA-8C;PO2523117609;1
SO63180;13;167;374;20200211;20200221;20200218;287;1;100;4;3;1 466,01;4 398,03;0;0,00;1 554,95;4 664,84;4 398,03;351,84;109,95;B8CD-47BA-8C;PO2523117609;1
SO63180;14;167;584;20200211;20200221;20200218;287;1;100;4;1;323,99;323,99;0;0,00;343,65;343,65;323,99;25,92;8,10;B8CD-47BA-8C;PO2523117609;1
SO63180;15;167;225;20200211;20200221;20200218;287;1;100;4;1;5,39;5,39;0;0,00;6,92;6,92;5,39;0,43;0,13;B8CD-47BA-8C;PO2523117609;1
SO63180;16;167;581;20200211;20200221;20200218;287;1;100;4;1;1 020,59;1 020,59;0;0,00;1 082,51;1 082,51;1 020,59;81,65;25,51;B8CD-47BA-8C;PO2523117609;1
SO63180;17;167;382;20200211;20200221;20200218;287;1;100;4;1;672,29;672,29;0;0,00;713,08;713,08;672,29;53,78;16,81;B8CD-47BA-8C;PO2523117609;1
SO63180;18;167;491;20200211;20200221;20200218;287;1;100;4;5;32,39;161,97;0;0,00;41,57;207,86;161,97;12,96;4,05;B8CD-47BA-8C;PO2523117609;1
SO63180;19;167;388;20200211;20200221;20200218;287;1;100;4;4;672,29;2 689,18;0;0,00;713,08;2 852,32;2 689,18;215,13;67,23;B8CD-47BA-8C;PO2523117609;1
SO63180;20;167;482;20200211;20200221;20200218;287;1;100;4;6;5,39;32,36;0;0,00;3,36;20,17;32,36;2,59;0,81;B8CD-47BA-8C;PO2523117609;1
SO63180;21;167;481;20200211;20200221;20200218;287;1;100;4;3;5,39;16,18;0;0,00;3,36;10,09;16,18;1,29;0,40;B8CD-47BA-8C;PO2523117609;1
SO63181;1;700;545;20200211;20200221;20200218;285;1;100;5;2;24,29;48,59;0;0,00;17,98;35,96;48,59;3,89;1,21;CB4E-4CF5-87;PO2842135731;1
SO63181;2;700;225;20200211;20200221;20200218;285;1;100;5;6;5,39;32,36;0;0,00;6,92;41,53;32,36;2,59;0,81;CB4E-4CF5-87;PO2842135731;1
SO63181;3;700;472;20200211;20200221;20200218;285;1;100;5;4;38,10;152,40;0;0,00;23,75;95,00;152,40;12,19;3,81;CB4E-4CF5-87;PO2842135731;1
SO63181;4;700;605;20200211;20200221;20200218;285;1;100;5;1;323,99;323,99;0;0,00;343,65;343,65;323,99;25,92;8,10;CB4E-4CF5-87;PO2842135731;1
SO63181;5;700;547;20200211;20200221;20200218;285;1;100;5;2;48,59;97,19;0;0,00;35,96;71,92;97,19;7,78;2,43;CB4E-4CF5-87;PO2842135731;1
SO63181;6;700;484;20200211;20200221;20200218;285;1;100;5;5;4,77;23,85;0;0,00;2,97;14,87;23,85;1,91;0,60;CB4E-4CF5-87;PO2842135731;1
SO63181;7;700;234;20200211;20200221;20200218;285;1;100;5;2;29,99;59,99;0;0,00;38,49;76,98;59,99;4,80;1,50;CB4E-4CF5-87;PO2842135731;1
SO63181;8;700;482;20200211;20200221;20200218;285;1;100;5;5;5,39;26,97;0;0,00;3,36;16,81;26,97;2,16;0,67;CB4E-4CF5-87;PO2842135731;1
SO63181;9;700;376;20200211;20200221;20200218;285;1;100;5;3;1 466,01;4 398,03;0;0,00;1 554,95;4 664,84;4 398,03;351,84;109,95;CB4E-4CF5-87;PO2842135731;1
SO63181;10;700;604;20200211;20200221;20200218;285;1;100;5;2;323,99;647,99;0;0,00;343,65;687,30;647,99;51,84;16,20;CB4E-4CF5-87;PO2842135731;1
SO63181;11;700;222;20200211;20200221;20200218;285;1;100;5;8;20,99;167,95;0;0,00;13,09;104,69;167,95;13,44;4,20;CB4E-4CF5-87;PO2842135731;1
SO63181;12;700;546;20200211;20200221;20200218;285;1;100;5;3;37,25;111,76;0;0,00;27,57;82,70;111,76;8,94;2,79;CB4E-4CF5-87;PO2842135731;1
SO63181;13;700;471;20200211;20200221;20200218;285;1;100;5;4;38,10;152,40;0;0,00;23,75;95,00;152,40;12,19;3,81;CB4E-4CF5-87;PO2842135731;1
SO63181;14;700;584;20200211;20200221;20200218;285;1;100;5;5;323,99;1 619,97;0;0,00;343,65;1 718,25;1 619,97;129,60;40,50;CB4E-4CF5-87;PO2842135731;1
SO63181;15;700;390;20200211;20200221;20200218;285;1;100;5;3;672,29;2 016,88;0;0,00;713,08;2 139,24;2 016,88;161,35;50,42;CB4E-4CF5-87;PO2842135731;1
SO63181;16;700;477;20200211;20200221;20200218;285;1;100;5;1;2,99;2,99;0;0,00;1,87;1,87;2,99;0,24;0,07;CB4E-4CF5-87;PO2842135731;1
SO63181;17;700;490;20200211;20200221;20200218;285;1;100;5;4;32,39;129,58;0;0,00;41,57;166,29;129,58;10,37;3,24;CB4E-4CF5-87;PO2842135731;1
SO63181;18;700;491;20200211;20200221;20200218;285;1;100;5;5;32,39;161,97;0;0,00;41,57;207,86;161,97;12,96;4,05;CB4E-4CF5-87;PO2842135731;1
SO63181;19;700;386;20200211;20200221;20200218;285;1;100;5;3;672,29;2 016,88;0;0,00;713,08;2 139,24;2 016,88;161,35;50,42;CB4E-4CF5-87;PO2842135731;1
SO63181;20;700;380;20200211;20200221;20200218;285;1;100;5;1;1 466,01;1 466,01;0;0,00;1 554,95;1 554,95;1 466,01;117,28;36,65;CB4E-4CF5-87;PO2842135731;1
SO63181;21;700;582;20200211;20200221;20200218;285;1;100;5;1;1 020,59;1 020,59;0;0,00;1 082,51;1 082,51;1 020,59;81,65;25,51;CB4E-4CF5-87;PO2842135731;1
SO63181;22;700;483;20200211;20200221;20200218;285;1;100;5;4;72,00;288,00;0;0,00;44,88;179,52;288,00;23,04;7,20;CB4E-4CF5-87;PO2842135731;1
SO63181;23;700;384;20200211;20200221;20200218;285;1;100;5;1;672,29;672,29;0;0,00;713,08;713,08;672,29;53,78;16,81;CB4E-4CF5-87;PO2842135731;1
SO63181;24;700;372;20200211;20200221;20200218;285;1;100;5;1;1 466,01;1 466,01;0;0,00;1 554,95;1 554,95;1 466,01;117,28;36,65;CB4E-4CF5-87;PO2842135731;1
SO63181;25;700;382;20200211;20200221;20200218;285;1;100;5;1;672,29;672,29;0;0,00;713,08;713,08;672,29;53,78;16,81;CB4E-4CF5-87;PO2842135731;1
SO63181;26;700;583;20200211;20200221;20200218;285;1;100;5;2;1 020,59;2 041,19;0;0,00;1 082,51;2 165,02;2 041,19;163,30;51,03;CB4E-4CF5-87;PO2842135731;1
SO63181;27;700;481;20200211;20200221;20200218;285;1;100;5;1;5,39;5,39;0;0,00;3,36;3,36;5,39;0,43;0,13;CB4E-4CF5-87;PO2842135731;1
SO63181;28;700;581;20200211;20200221;20200218;285;1;100;5;1;1 020,59;1 020,59;0;0,00;1 082,51;1 082,51;1 020,59;81,65;25,51;CB4E-4CF5-87;PO2842135731;1
SO63181;29;700;217;20200211;20200221;20200218;285;1;100;5;5;20,99;104,97;0;0,00;13,09;65,43;104,97;8,40;2,62;CB4E-4CF5-87;PO2842135731;1
SO63181;30;700;580;20200211;20200221;20200218;285;1;100;5;1;1 020,59;1 020,59;0;0,00;1 082,51;1 082,51;1 020,59;81,65;25,51;CB4E-4CF5-87;PO2842135731;1
SO63182;1;522;579;20200211;20200221;20200218;283;1;100;2;3;728,91;2 186,73;0;0,00;755,15;2 265,45;2 186,73;174,94;54,67;DA28-4B67-AB;PO2871138930;1
SO63182;2;522;586;20200211;20200221;20200218;283;1;100;2;2;445,41;890,82;0;0,00;461,44;922,89;890,82;71,27;22,27;DA28-4B67-AB;PO2871138930;1
SO63182;3;522;573;20200211;20200221;20200218;283;1;100;2;2;1 430,44;2 860,88;0;0,00;1 481,94;2 963,88;2 860,88;228,87;71,52;DA28-4B67-AB;PO2871138930;1
SO63182;4;522;576;20200211;20200221;20200218;283;1;100;2;3;1 430,44;4 291,33;0;0,00;1 481,94;4 445,81;4 291,33;343,31;107,28;DA28-4B67-AB;PO2871138930;1
SO63182;5;522;560;20200211;20200221;20200218;283;1;100;2;3;728,91;2 186,73;0;0,00;755,15;2 265,45;2 186,73;174,94;54,67;DA28-4B67-AB;PO2871138930;1
SO63182;6;522;569;20200211;20200221;20200218;283;1;100;2;4;445,41;1 781,64;0;0,00;461,44;1 845,78;1 781,64;142,53;44,54;DA28-4B67-AB;PO2871138930;1
SO63182;7;522;561;20200211;20200221;20200218;283;1;100;2;2;1 430,44;2 860,88;0;0,00;1 481,94;2 963,88;2 860,88;228,87;71,52;DA28-4B67-AB;PO2871138930;1
SO63182;8;522;568;20200211;20200221;20200218;283;1;100;2;4;445,41;1 781,64;0;0,00;461,44;1 845,78;1 781,64;142,53;44,54;DA28-4B67-AB;PO2871138930;1
SO63182;9;522;471;20200211;20200221;20200218;283;1;100;2;1;38,10;38,10;0;0,00;23,75;23,75;38,10;3,05;0,95;DA28-4B67-AB;PO2871138930;1
SO63182;10;522;565;20200211;20200221;20200218;283;1;100;2;1;445,41;445,41;0;0,00;461,44;461,44;445,41;35,63;11,14;DA28-4B67-AB;PO2871138930;1
SO63182;11;522;564;20200211;20200221;20200218;283;1;100;2;1;1 430,44;1 430,44;0;0,00;1 481,94;1 481,94;1 430,44;114,44;35,76;DA28-4B67-AB;PO2871138930;1
SO63182;12;522;572;20200211;20200221;20200218;283;1;100;2;1;445,41;445,41;0;0,00;461,44;461,44;445,41;35,63;11,14;DA28-4B67-AB;PO2871138930;1
SO63183;1;237;400;20200211;20200221;20200218;281;1;100;3;2;37,15;74,30;0;0,00;27,49;54,99;74,30;5,94;1,86;331C-4778-89;PO3074112404;1
SO63183;2;237;599;20200211;20200221;20200218;281;1;100;3;1;323,99;323,99;0;0,00;294,58;294,58;323,99;25,92;8,10;331C-4778-89;PO3074112404;1
SO63183;3;237;594;20200211;20200221;20200218;281;1;100;3;5;338,99;1 694,97;0;0,00;308,22;1 541,09;1 694,97;135,60;42,37;331C-4778-89;PO3074112404;1
SO63183;4;237;593;20200211;20200221;20200218;281;1;100;3;2;338,99;677,99;0;0,00;308,22;616,44;677,99;54,24;16,95;331C-4778-89;PO3074112404;1
SO63183;5;237;592;20200211;20200221;20200218;281;1;100;3;3;338,99;1 016,98;0;0,00;308,22;924,65;1 016,98;81,36;25,42;331C-4778-89;PO3074112404;1
SO63183;6;237;591;20200211;20200221;20200218;281;1;100;3;3;338,99;1 016,98;0;0,00;308,22;924,65;1 016,98;81,36;25,42;331C-4778-89;PO3074112404;1
SO63183;7;237;544;20200211;20200221;20200218;281;1;100;3;1;48,59;48,59;0;0,00;35,96;35,96;48,59;3,89;1,21;331C-4778-89;PO3074112404;1
SO63183;8;237;595;20200211;20200221;20200218;281;1;100;3;2;338,99;677,99;0;0,00;308,22;616,44;677,99;54,24;16,95;331C-4778-89;PO3074112404;1
SO63184;1;359;481;20200211;20200221;20200218;283;1;100;2;1;5,39;5,39;0;0,00;3,36;3,36;5,39;0,43;0,13;ABC4-475E-85;PO3161114585;1
SO63184;2;359;471;20200211;20200221;20200218;283;1;100;2;2;38,10;76,20;0;0,00;23,75;47,50;76,20;6,10;1,91;ABC4-475E-85;PO3161114585;1
SO63184;3;359;482;20200211;20200221;20200218;283;1;100;2;5;5,39;26,97;0;0,00;3,36;16,81;26,97;2,16;0,67;ABC4-475E-85;PO3161114585;1
SO63185;1;80;576;20200212;20200222;20200219;285;1;100;5;1;1 430,44;1 430,44;0;0,00;1 481,94;1 481,94;1 430,44;114,44;35,76;FD44-488D-98;PO17255114491;1
SO63186;1;178;503;20200212;20200222;20200219;288;1;98;10;1;200,05;200,05;0;0,00;199,85;199,85;200,05;16,00;5,00;0BA3-4669-89;PO19053153691;1
SO63186;2;178;569;20200212;20200222;20200219;288;1;98;10;1;445,41;445,41;0;0,00;461,44;461,44;445,41;35,63;11,14;0BA3-4669-89;PO19053153691;1
SO63187;1;471;390;20200212;20200222;20200219;281;1;100;4;1;672,29;672,29;0;0,00;713,08;713,08;672,29;53,78;16,81;7AD7-4EDD-95;PO15747121981;1
SO63188;1;680;476;20200212;20200222;20200219;292;1;100;7;3;41,99;125,98;0;0,00;26,18;78,53;125,98;10,08;3,15;4BD6-4AB7-A0;PO16704191200;1
SO63188;2;680;474;20200212;20200222;20200219;292;1;100;7;2;41,99;83,99;0;0,00;26,18;52,35;83,99;6,72;2,10;4BD6-4AB7-A0;PO16704191200;1
SO63188;3;680;359;20200212;20200222;20200219;292;1;100;7;2;1 376,99;2 753,99;0;0,00;1 251,98;2 503,96;2 753,99;220,32;68,85;4BD6-4AB7-A0;PO16704191200;1
SO63188;4;680;475;20200212;20200222;20200219;292;1;100;7;2;41,99;83,99;0;0,00;26,18;52,35;83,99;6,72;2,10;4BD6-4AB7-A0;PO16704191200;1
SO63189;1;99;516;20200212;20200222;20200219;285;1;100;5;1;23,48;23,48;0;0,00;17,38;17,38;23,48;1,88;0,59;BB3B-4D4C-A6;PO16211129800;1
SO63189;2;99;475;20200212;20200222;20200219;285;1;100;5;1;41,99;41,99;0;0,00;26,18;26,18;41,99;3,36;1,05;BB3B-4D4C-A6;PO16211129800;1
SO63189;3;99;295;20200212;20200222;20200219;285;1;100;5;2;818,70;1 637,40;0;0,00;747,20;1 494,40;1 637,40;130,99;40,94;BB3B-4D4C-A6;PO16211129800;1
SO63190;1;449;512;20200212;20200222;20200219;283;1;100;5;1;218,45;218,45;0;0,00;199,38;199,38;218,45;17,48;5,46;9392-46BC-92;PO18734125624;1
SO63191;1;377;580;20200212;20200222;20200219;283;1;100;3;3;1 020,59;3 061,78;0;0,00;1 082,51;3 247,53;3 061,78;244,94;76,54;0BB3-4473-A5;PO15254189937;1
SO63191;2;377;481;20200212;20200222;20200219;283;1;100;3;3;5,39;16,18;0;0,00;3,36;10,09;16,18;1,29;0,40;0BB3-4473-A5;PO15254189937;1
SO63191;3;377;606;20200212;20200222;20200219;283;1;100;3;1;323,99;323,99;0;0,00;343,65;343,65;323,99;25,92;8,10;0BB3-4473-A5;PO15254189937;1
SO63191;4;377;605;20200212;20200222;20200219;283;1;100;3;1;323,99;323,99;0;0,00;343,65;343,65;323,99;25,92;8,10;0BB3-4473-A5;PO15254189937;1
SO63191;5;377;482;20200212;20200222;20200219;283;1;100;3;10;5,39;53,94;0;0,00;3,36;33,62;53,94;4,32;1,35;0BB3-4473-A5;PO15254189937;1
SO63191;6;377;583;20200212;20200222;20200219;283;1;100;3;6;1 020,59;6 123,56;0;0,00;1 082,51;6 495,06;6 123,56;489,89;153,09;0BB3-4473-A5;PO15254189937;1
SO63192;1;77;481;20200213;20200223;20200220;287;1;100;4;3;5,39;16,18;0;0,00;3,36;10,09;16,18;1,29;0,40;6448-4DC7-BB;PO15921114044;1
SO63192;2;77;482;20200213;20200223;20200220;287;1;100;4;6;5,39;32,36;0;0,00;3,36;20,17;32,36;2,59;0,81;6448-4DC7-BB;PO15921114044;1
SO63192;3;77;471;20200213;20200223;20200220;287;1;100;4;3;38,10;114,30;0;0,00;23,75;71,25;114,30;9,14;2,86;6448-4DC7-BB;PO15921114044;1
SO63192;4;77;382;20200213;20200223;20200220;287;1;100;4;1;672,29;672,29;0;0,00;713,08;713,08;672,29;53,78;16,81;6448-4DC7-BB;PO15921114044;1
SO63192;5;77;605;20200213;20200223;20200220;287;1;100;4;1;323,99;323,99;0;0,00;343,65;343,65;323,99;25,92;8,10;6448-4DC7-BB;PO15921114044;1
SO63193;1;360;480;20200213;20200223;20200220;283;1;100;3;3;1,37;4,12;0;0,00;0,86;2,57;4,12;0,33;0,10;7E1D-4DF4-8C;PO15225149104;1
SO63193;2;360;507;20200213;20200223;20200220;283;1;100;3;1;200,05;200,05;0;0,00;199,85;199,85;200,05;16,00;5,00;7E1D-4DF4-8C;PO15225149104;1
SO63193;3;360;503;20200213;20200223;20200220;283;1;100;3;1;200,05;200,05;0;0,00;199,85;199,85;200,05;16,00;5,00;7E1D-4DF4-8C;PO15225149104;1
SO63194;1;381;595;20200213;20200223;20200220;281;1;100;3;5;338,99;1 694,97;0;0,00;308,22;1 541,09;1 694,97;135,60;42,37;A6B4-4109-B0;PO15370118285;1
SO63194;2;381;524;20200213;20200223;20200220;281;1;100;3;2;158,43;316,86;0;0,00;144,59;289,19;316,86;25,35;7,92;A6B4-4109-B0;PO15370118285;1
SO63194;3;381;355;20200213;20200223;20200220;281;1;100;3;5;1 391,99;6 959,97;0;0,00;1 265,62;6 328,10;6 959,97;556,80;174,00;A6B4-4109-B0;PO15370118285;1
SO63194;4;381;559;20200213;20200223;20200220;281;1;100;3;1;12,14;12,14;0;0,00;8,99;8,99;12,14;0,97;0,30;A6B4-4109-B0;PO15370118285;1
SO63194;5;381;516;20200213;20200223;20200220;281;1;100;3;2;23,48;46,97;0;0,00;17,38;34,76;46,97;3,76;1,17;A6B4-4109-B0;PO15370118285;1
SO63194;6;381;527;20200213;20200223;20200220;281;1;100;3;4;158,43;633,72;0;0,00;144,59;578,38;633,72;50,70;15,84;A6B4-4109-B0;PO15370118285;1
SO63194;7;381;309;20200213;20200223;20200220;281;1;100;3;3;818,70;2 456,10;0;0,00;747,20;2 241,60;2 456,10;196,49;61,40;A6B4-4109-B0;PO15370118285;1
SO63194;8;381;603;20200213;20200223;20200220;281;1;100;3;5;72,89;364,47;0;0,00;53,94;269,71;364,47;29,16;9,11;A6B4-4109-B0;PO15370118285;1
SO63194;9;381;532;20200213;20200223;20200220;281;1;100;3;1;149,87;149,87;0;0,00;136,79;136,79;149,87;11,99;3,75;A6B4-4109-B0;PO15370118285;1
SO63194;10;381;556;20200213;20200223;20200220;281;1;100;3;3;105,29;315,88;0;0,00;77,92;233,75;315,88;25,27;7,90;A6B4-4109-B0;PO15370118285;1
SO63194;11;381;353;20200213;20200223;20200220;281;1;100;3;6;1 391,99;8 351,96;0;0,00;1 265,62;7 593,72;8 351,96;668,16;208,80;A6B4-4109-B0;PO15370118285;1
SO63194;12;381;306;20200213;20200223;20200220;281;1;100;3;2;809,76;1 619,52;0;0,00;739,04;1 478,08;1 619,52;129,56;40,49;A6B4-4109-B0;PO15370118285;1
SO63194;13;381;465;20200213;20200223;20200220;281;1;100;3;1;14,69;14,69;0;0,00;9,16;9,16;14,69;1,18;0,37;A6B4-4109-B0;PO15370118285;1
SO63194;14;381;474;20200213;20200223;20200220;281;1;100;3;1;41,99;41,99;0;0,00;26,18;26,18;41,99;3,36;1,05;A6B4-4109-B0;PO15370118285;1
SO63194;15;381;517;20200213;20200223;20200220;281;1;100;3;2;31,58;63,17;0;0,00;23,37;46,74;63,17;5,05;1,58;A6B4-4109-B0;PO15370118285;1
SO63194;16;381;551;20200213;20200223;20200220;281;1;100;3;2;158,43;316,86;0;0,00;144,59;289,19;316,86;25,35;7,92;A6B4-4109-B0;PO15370118285;1
SO63194;17;381;476;20200213;20200223;20200220;281;1;100;3;6;41,99;251,96;0;0,00;26,18;157,06;251,96;20,16;6,30;A6B4-4109-B0;PO15370118285;1
SO63194;18;381;512;20200213;20200223;20200220;281;1;100;3;2;218,45;436,91;0;0,00;199,38;398,75;436,91;34,95;10,92;A6B4-4109-B0;PO15370118285;1
SO63194;19;381;511;20200213;20200223;20200220;281;1;100;3;3;218,45;655,36;0;0,00;199,38;598,13;655,36;52,43;16,38;A6B4-4109-B0;PO15370118285;1
SO63194;20;381;531;20200213;20200223;20200220;281;1;100;3;1;149,87;149,87;0;0,00;136,79;136,79;149,87;11,99;3,75;A6B4-4109-B0;PO15370118285;1
SO63194;21;381;558;20200213;20200223;20200220;281;1;100;3;1;242,99;242,99;0;0,00;179,82;179,82;242,99;19,44;6,07;A6B4-4109-B0;PO15370118285;1
SO63194;22;381;357;20200213;20200223;20200220;281;1;100;3;2;1 391,99;2 783,99;0;0,00;1 265,62;2 531,24;2 783,99;222,72;69,60;A6B4-4109-B0;PO15370118285;1
SO63194;23;381;552;20200213;20200223;20200220;281;1;100;3;5;54,89;274,47;0;0,00;40,62;203,11;274,47;21,96;6,86;A6B4-4109-B0;PO15370118285;1
SO63194;24;381;363;20200213;20200223;20200220;281;1;100;3;1;1 376,99;1 376,99;0;0,00;1 251,98;1 251,98;1 376,99;110,16;34,42;A6B4-4109-B0;PO15370118285;1
SO63194;25;381;398;20200213;20200223;20200220;281;1;100;3;2;26,72;53,45;0;0,00;19,78;39,55;53,45;4,28;1,34;A6B4-4109-B0;PO15370118285;1
SO63195;1;301;583;20200213;20200223;20200220;292;1;100;7;1;1 020,59;1 020,59;0;0,00;1 082,51;1 082,51;1 020,59;81,65;25,51;D694-40F2-A4;PO13311146003;1
SO63195;2;301;481;20200213;20200223;20200220;292;1;100;7;1;5,39;5,39;0;0,00;3,36;3,36;5,39;0,43;0,13;D694-40F2-A4;PO13311146003;1
SO63195;3;301;580;20200213;20200223;20200220;292;1;100;7;8;1 020,59;8 164,75;0;0,00;1 082,51;8 660,08;8 164,75;653,18;204,12;D694-40F2-A4;PO13311146003;1
SO63195;4;301;605;20200213;20200223;20200220;292;1;100;7;3;323,99;971,98;0;0,00;343,65;1 030,95;971,98;77,76;24,30;D694-40F2-A4;PO13311146003;1
SO63195;5;301;482;20200213;20200223;20200220;292;1;100;7;4;5,39;21,58;0;0,00;3,36;13,45;21,58;1,73;0,54;D694-40F2-A4;PO13311146003;1
SO63196;1;56;605;20200213;20200223;20200220;289;1;100;1;2;323,99;647,99;0;0,00;343,65;687,30;647,99;51,84;16,20;2FC7-4EC2-A2;PO14007113128;1
SO63196;2;56;580;20200213;20200223;20200220;289;1;100;1;1;1 020,59;1 020,59;0;0,00;1 082,51;1 082,51;1 020,59;81,65;25,51;2FC7-4EC2-A2;PO14007113128;1
SO63197;1;570;524;20200213;20200223;20200220;284;1;19;6;1;158,43;158,43;0;0,00;144,59;144,59;158,43;12,67;3,96;44C5-4DE1-88;PO10991128968;1
SO63197;2;570;475;20200213;20200223;20200220;284;1;19;6;2;41,99;83,99;0;0,00;26,18;52,35;83,99;6,72;2,10;44C5-4DE1-88;PO10991128968;1
SO63197;3;570;544;20200213;20200223;20200220;284;1;19;6;2;48,59;97,19;0;0,00;35,96;71,92;97,19;7,78;2,43;44C5-4DE1-88;PO10991128968;1
SO63198;1;2;475;20200213;20200223;20200220;289;1;100;1;3;41,99;125,98;0;0,00;26,18;78,53;125,98;10,08;3,15;20FD-4BBB-BF;PO14558113391;1
SO63198;2;2;476;20200213;20200223;20200220;289;1;100;1;1;41,99;41,99;0;0,00;26,18;26,18;41,99;3,36;1,05;20FD-4BBB-BF;PO14558113391;1
